PID;Lot Frontage;Lot Area;Street;Alley;Lot Shape;Land Contour;Utilities;Lot Config;Land Slope;Neighborhood;Condition 1;Condition 2;Bldg Type;House Style;Overall Qual;Overall Cond;Year Built;Year Remod/Add
527450460;21;1890;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;7;1972;
527451200;21;1680;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;5;1971;
527451380;21;1680;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;7;1972;
527451450;21;1680;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;5;1972;
527451460;21;1680;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;5;1972;
527451520;21;1680;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Briardale;Norm;Normal;Twnhs;2Story;6;5;1972;
527452070;53;4043;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;TwnhsE;1Story;6;5;1975;
527452290;65;7514;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;7;1967;1975
527452310;68;7838;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;SFoyer;5;5;1967;
527453070;24;2280;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Northpark Villa;Norm;Normal;Twnhs;1Story;7;7;1976;
527455100;24;2179;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northpark Villa;Norm;Normal;Twnhs;2Story;6;5;1976;
528102010;129;16737;Pave;NA;Regular;Lvl;AllPub;FR3;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2004;2005
528102080;72;16387;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2006;
528106010;111;16259;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2006;
528106120;110;16163;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;8;5;2004;
528110050;107;13891;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;10;5;2006;
528112010;108;12228;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;7;5;2006;
528114010;120;14780;Pave;NA;Slightly irregular;HLS;AllPub;Corner;Mod;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2005;
528116030;98;16033;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2004;2005
528118010;101;14215;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2005;2006
528118020;108;13418;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2004;2005
528118110;120;13975;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2005;2006
528120110;80;10240;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2005;
528120140;82;9942;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2005;2006
528138030;85;11924;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2005;2006
528142010;103;12867;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2005;2006
528142060;82;10672;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2006;
528142070;82;11643;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2005;2006
528142110;90;12378;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2003;2004
528144030;86;11065;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2006;
528150080;121;13758;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2005;2006
528150090;131;14828;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2004;2005
528164040;72;11846;Pave;NA;Slightly irregular;HLS;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;1Story;9;5;2003;2004
528170040;56;20431;Pave;NA;Moderately Irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;9;5;2005;2006
528172020;74;10927;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2005;
528172150;;13215;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;1Fam;2Story;8;5;2004;
528174080;43;7052;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;7;5;2005;
528180080;48;5911;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;9;5;2005;
528181030;48;6955;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;7;5;2005;2006
528181040;40;6792;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;7;5;2005;2006
528186100;61;7740;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;9;5;2006;
528186110;48;6373;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;9;5;2006;
528188040;;3136;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge Heights;Norm;Normal;TwnhsE;1Story;7;5;2003;
528218030;65;10237;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;1Story;6;5;2005;2006
528218060;65;10237;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;6;5;2005;2006
528218080;65;10237;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;7;5;2006;
528218130;58;17104;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2006;
528218140;58;14054;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2006;
528221010;102;11660;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;1Story;6;5;2006;
528221100;105;15578;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2006;
528222010;96;11631;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;2Story;8;5;2004;2005
528222020;75;9073;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2006;
528228280;43;3087;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2006;
528228325;;3196;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2003;2004
528228340;;3196;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;8;5;2003;
528228360;;2938;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2002;
528228415;;3072;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2004;
528228430;;3072;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2004;
528228545;43;3010;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2005;2006
528228550;43;3010;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2005;2006
528228565;43;3013;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2005;
528228575;53;3982;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;8;5;2006;
528228580;53;4045;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Bloomington Heights;Norm;Normal;TwnhsE;1Story;7;5;2006;
528231050;60;21930;Pave;NA;Irregular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;5;5;2005;
528235050;;7861;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2002;2003
528235130;74;9056;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;8;5;2004;
528235190;59;9171;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2004;2005
528240080;106;11194;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;2Story;8;5;2000;
528250060;63;7875;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2003;
528275060;;8121;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2000;
528275080;;8658;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;6;5;2000;
528280100;;11214;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;1998;1999
528290140;58;10852;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;RRAn;Normal;1Fam;2Story;6;5;2000;
528292080;;12104;Pave;NA;Slightly irregular;Lvl;AllPub;FR3;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;2006;
528294070;66;8738;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Gilbert;Norm;Normal;1Fam;2Story;7;5;1999;
528315030;82;9452;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1997;1998
528315070;84;9660;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1998;
528315080;83;9545;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;2000;
528320060;118;35760;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northridge;Norm;Normal;1Fam;2Story;10;5;1995;1996
528327010;;9233;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;9;5;2000;
528344060;78;12011;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1998;
528348010;93;12090;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1998;
528358030;83;10019;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1995;
528360050;114;17242;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;9;5;1993;1994
528363070;;10236;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1994;1995
528365090;92;10120;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1994;
528366040;;12585;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1993;
528429060;75;12447;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;RRAn;Normal;1Fam;2Story;8;5;2005;2006
528429100;49;15218;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Somerset;RRAn;Normal;1Fam;1Story;8;5;2006;
528429120;49;20896;Pave;NA;Moderately Irregular;Lvl;AllPub;CulDSac;Gtl;Somerset;RRAn;Normal;1Fam;1Story;8;5;2005;2006
528429130;85;10182;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Somerset;RRNn;Normal;1Fam;1Story;8;5;2006;
528439030;73;8688;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;7;5;2005;
528445010;85;10936;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Adjacent to feeder street;Normal;1Fam;1Story;8;5;2006;
528456200;72;8640;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;
528477010;100;13162;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Somerset;Adjacent to feeder street;Normal;1Fam;2Story;9;5;2006;
528477030;81;11216;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2006;
528480070;84;10728;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;8;5;2006;
528480100;65;8125;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;2005;2006
528480110;65;8125;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;6;5;2005;
528480150;65;8125;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;2006;
528488110;60;7200;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;6;5;2006;
528488120;62;7500;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;7;5;2005;
528488130;60;7200;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;7;5;2006;
531363080;74;7733;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;6;5;2005;
531367010;91;11024;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;7;5;2005;2006
531375060;63;13072;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to East-West Railroad;Normal;1Fam;1Story;6;5;2005;2006
531375070;63;13072;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to East-West Railroad;Normal;1Fam;1Story;6;5;2005;
531375100;63;13072;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to East-West Railroad;Normal;1Fam;1Story;6;5;2004;
531376030;65;7800;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;7;5;2005;
531376050;74;7632;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;7;5;2005;
531379030;70;8304;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1997;1998
531450040;65;7153;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1992;
531451290;70;9370;Pave;NA;Moderately Irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;2Story;6;5;1992;1993
531452080;50;7175;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1990;1991
531452100;50;7175;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;TwnhsE;1Story;6;5;1991;
531452210;;9019;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer West;Adjacent to East-West Railroad;Normal;1Fam;2Story;6;5;1994;
531478010;;8900;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;4;4;1966;
531479030;60;7800;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Sawyer West;Norm;Normal;1Fam;1Story;5;5;1965;
532351060;70;9100;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to East-West Railroad;Normal;1Fam;1Story;5;4;1962;
532351090;70;9100;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to East-West Railroad;Normal;Duplex;1Story;5;5;1963;
532351150;68;8927;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to East-West Railroad;Normal;Duplex;1.5Fin;6;6;1977;
532353030;;9240;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;6;1962;2002
532353180;88;8471;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Sawyer;Norm;Normal;1Fam;SLvl;6;7;1977;1995
532376080;;9308;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Sawyer;RRNe;Normal;1Fam;1Story;5;5;1965;
532376180;65;8450;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to East-West Railroad;Normal;1Fam;1Story;5;6;1968;
532376250;;8638;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to East-West Railroad;Normal;1Fam;1Story;5;6;1963;
532378050;;13052;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;6;1965;
532378070;;13526;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;6;1965;
532378130;;8020;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;6;1964;
532378160;65;6993;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Sawyer;Adjacent to feeder street;Normal;1Fam;1Story;5;7;1961;1994
532378220;;8789;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Sawyer;Norm;Normal;1Fam;1Story;5;6;1967;
532476050;100;14330;Pave;NA;Slightly irregular;Low;AllPub;Corner;Gtl;Veenker;Norm;Normal;1Fam;SLvl;7;4;1974;
533110130;121;16059;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;5;1991;1992
533125120;105;11025;Pave;NA;Regular;HLS;AllPub;Inside;Mod;Northridge;Norm;Normal;1Fam;2Story;8;5;1992;1993
533127080;;14541;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;2Story;8;7;1993;
533128030;;13346;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northridge;Norm;Normal;1Fam;2Story;7;5;1992;2000
533128090;89;12461;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northridge;Norm;Normal;1Fam;1Story;8;5;1994;1995
533206040;34;3628;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;7;5;2004;
533208050;37;3316;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;1Story;8;5;2005;
533212100;30;3180;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2005;
533212110;24;2544;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2005;
533212120;24;2544;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2005;
533212130;30;3180;Pave;Pave;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2005;
533221080;;2998;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;6;5;2000;
533223010;35;3735;Pave;NA;Regular;Lvl;AllPub;FR3;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;1999;
533223080;;2651;Pave;NA;Regular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;Twnhs;2Story;7;5;2000;
533223110;;4447;Pave;NA;Slightly irregular;Lvl;AllPub;FR2;Gtl;Somerset;Norm;Normal;TwnhsE;2Story;7;5;2003;
533241010;114;8314;Pave;Pave;Slightly irregular;Lvl;AllPub;Corner;Gtl;Somerset;Norm;Normal;1Fam;2Story;7;5;1997;1998
533242030;60;7180;Pave;Pave;Slightly irregular;Lvl;AllPub;Inside;Gtl;Somerset;Norm;Normal;1Fam;1Story;8;5;2001;2002
533250130;30;9549;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Veenker;Norm;Normal;TwnhsE;1Story;8;5;1995;1996
533252020;;11250;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Veenker;Norm;Normal;1Fam;1Story;6;6;1977;
533253030;;3760;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Greens;Norm;Normal;Twnhs;1Story;8;5;1980;
533253050;36;3640;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Greens;Norm;Normal;Twnhs;1Story;8;5;1980;
533253090;40;3874;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Greens;Norm;Normal;TwnhsE;1Story;8;5;1980;
533253160;40;3876;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Greens;Norm;Normal;Twnhs;1Story;8;5;1978;
533350050;68;50271;Pave;NA;Slightly irregular;Low;AllPub;Inside;Gtl;Veenker;Norm;Normal;1Fam;1Story;9;5;1981;1987
534125210;79;13110;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northwest Ames;RRAn;Feedr;2fmCon;1Story;5;6;1972;
534126060;102;10192;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;SLvl;7;6;1968;1992
534127190;;20781;Pave;NA;Moderately Irregular;Lvl;AllPub;CulDSac;Gtl;Northwest Ames;PosN;Normal;1Fam;1Story;7;7;1968;2003
534127270;90;11700;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;6;6;1968;
534128210;;11029;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;Northwest Ames;PosA;Normal;1Fam;2Story;6;7;1968;1984
534129230;80;10400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;6;5;1972;
534175100;78;10140;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;RRAn;Normal;1Fam;1Story;7;6;1967;
534176250;80;9600;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;Northwest Ames;Norm;Normal;1Fam;1Story;7;5;1969;
534201130;75;9750;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;SLvl;5;5;1967;
534201230;80;9600;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;1Story;5;5;1968;
534201250;72;8640;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;2Story;5;5;1968;
534201260;78;9360;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;1Story;6;7;1968;2004
534201280;70;8400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;1Story;5;5;1968;
534201300;70;8400;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;SFoyer;5;6;1968;
534202020;;9759;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;5;1966;
534202180;80;9600;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;SLvl;5;7;1967;
534226060;71;9230;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;1Story;5;8;1965;1998
534250300;;14803;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;Northwest Ames;Norm;Normal;1Fam;2Story;6;5;1971;
534275010;;10659;Pave;NA;Slightly irregular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;6;1961;
534276010;70;9100;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;North Ames;Adjacent to feeder street;Normal;1Fam;1Story;5;5;1958;
534276230;70;8393;Pave;NA;Regular;Lvl;AllPub;Corner;Gtl;North Ames;Norm;Normal;Duplex;1Story;5;5;1959;2005
534400120;80;8800;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;RRAn;Normal;2fmCon;1Story;6;7;1965;2000
534403280;80;8800;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;6;6;1964;
534403400;;10368;Pave;NA;Slightly irregular;Lvl;AllPub;CulDSac;Gtl;North Ames;Norm;Normal;1Fam;1Story;6;6;1964;
534403440;85;9350;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;2Story;5;6;1964;
534427090;75;10382;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;2fmCon;SLvl;6;5;1958;
534428060;69;8973;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;7;1958;1991
534429130;80;10800;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;7;1960;
534430050;60;8550;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;6;8;1934;1950
534430110;;11425;Pave;NA;Slightly irregular;Lvl;AllPub;Corner;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;6;1954;
534431030;68;9724;Pave;NA;Regular;Lvl;AllPub;Inside;Gtl;North Ames;Norm;Normal;1Fam;1Story;5;7;1947;1950
